id,date,time,t0,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,1,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,2,1,1,0,,0
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,3,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,4,1,1,0,,0
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,5,1,1,1,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,6,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,7,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,8,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,9,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,10,1,1,1,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,11,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,12,1,1,1,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,13,1,1,1,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,14,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,15,1,1,1,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,16,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,17,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,18,1,1,1,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,19,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,20,1,1,1,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,21,1,1,1,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,22,0,1,0,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,23,1,1,1,,1
SI_212,2015-11-26,08:06:21,1448521516551,3,362125,1,4,24,1,1,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,1,0,2,0,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,2,0,2,0,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,3,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,4,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,5,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,6,0,2,0,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,7,0,2,1,,0
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,8,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,9,0,2,0,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,10,0,2,0,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,11,0,2,0,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,12,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,13,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,14,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,15,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,16,0,2,0,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,17,0,2,0,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,18,0,2,0,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,19,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,20,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,21,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,22,0,2,1,,0
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,23,1,2,1,,1
SI_212,2015-11-26,08:07:42,1448521516551,3,442962,2,4,24,0,2,0,,1
