id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,1,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,2,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,3,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,4,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,5,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,6,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,7,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,8,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,9,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,10,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,11,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,12,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,13,1,1,0,,0
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,14,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,15,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,16,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,17,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,18,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,19,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,20,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,21,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,22,1,1,1,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,23,0,1,0,,1
SI_264,2016-03-30,14:37:32,,,5,604365,1,5,24,1,1,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,1,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,2,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,3,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,4,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,5,1,2,0,,0
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,6,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,7,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,8,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,9,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,10,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,11,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,12,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,13,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,14,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,15,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,16,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,17,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,18,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,19,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,20,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,21,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,22,0,2,0,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,23,1,2,1,,1
SI_264,2016-03-30,14:38:20,,,5,652226,2,5,24,1,2,1,,1
