id,date,time,t0,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,1,1,1,1,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,2,0,1,0,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,3,0,1,0,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,4,1,1,1,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,5,1,1,1,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,6,0,1,1,,0
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,7,1,1,1,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,8,0,1,0,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,9,1,1,1,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,10,0,1,1,,0
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,11,1,1,1,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,12,1,1,0,,0
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,13,0,1,0,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,14,1,1,1,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,15,0,1,0,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,16,1,1,1,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,17,0,1,0,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,18,0,1,0,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,19,0,1,0,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,20,0,1,1,,0
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,21,1,1,1,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,22,0,1,0,,1
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,23,1,1,0,,0
SI_145,2015-05-22,16:27:56,1432304813907,5,635185,1,5,24,1,1,0,,0
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,1,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,2,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,3,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,4,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,5,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,6,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,7,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,8,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,9,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,10,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,11,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,12,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,13,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,14,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,15,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,16,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,17,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,18,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,19,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,20,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,21,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,22,1,2,1,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,23,0,2,0,,1
SI_145,2015-05-22,16:29:35,1432304813907,5,733797,2,5,24,0,2,0,,1
