id,date,time,t0,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,1,0,1,0,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,2,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,3,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,4,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,5,0,1,1,,0
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,6,0,1,0,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,7,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,8,0,1,0,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,9,0,1,0,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,10,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,11,0,1,0,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,12,0,1,0,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,13,0,1,0,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,14,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,15,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,16,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,17,1,1,0,,0
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,18,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,19,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,20,1,1,1,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,21,0,1,0,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,22,0,1,1,,0
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,23,0,1,0,,1
SI_184,2015-10-23,08:24:29,1445581365177,2,256366,1,5,24,0,1,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,1,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,2,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,3,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,4,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,5,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,6,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,7,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,8,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,9,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,10,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,11,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,12,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,13,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,14,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,15,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,16,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,17,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,18,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,19,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,20,1,2,1,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,21,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,22,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,23,0,2,0,,1
SI_184,2015-10-23,08:25:24,1445581365177,2,311307,2,5,24,1,2,1,,1
