id,date,time,t0,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,1,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,2,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,3,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,4,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,5,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,6,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,7,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,8,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,9,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,10,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,11,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,12,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,13,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,14,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,15,1,1,0,,0
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,16,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,17,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,18,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,19,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,20,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,21,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,22,0,1,0,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,23,1,1,1,,1
SI_159,2015-06-03,12:39:18,1433327922380,5,678716,1,9,24,0,1,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,1,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,2,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,3,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,4,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,5,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,6,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,7,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,8,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,9,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,10,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,11,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,12,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,13,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,14,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,15,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,16,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,17,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,18,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,19,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,20,0,2,0,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,21,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,22,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,23,1,2,1,,1
SI_159,2015-06-03,12:39:56,1433327922380,5,716755,2,9,24,0,2,0,,1
