id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,1,1,1,1,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,2,1,1,1,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,3,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,4,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,5,1,1,0,,0
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,6,1,1,1,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,7,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,8,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,9,1,1,0,,0
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,10,1,1,1,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,11,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,12,1,1,0,,0
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,13,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,14,1,1,1,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,15,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,16,1,1,1,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,17,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,18,1,1,1,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,19,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,20,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,21,1,1,1,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,22,0,1,0,,1
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,23,1,1,0,,0
SI_297,2016-04-25,14:40:15,,,1,62470,1,9,24,0,1,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,1,1,2,1,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,2,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,3,1,2,1,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,4,1,2,1,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,5,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,6,1,2,1,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,7,1,2,1,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,8,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,9,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,10,1,2,0,,0
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,11,1,2,1,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,12,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,13,1,2,1,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,14,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,15,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,16,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,17,1,2,0,,0
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,18,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,19,1,2,1,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,20,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,21,1,2,1,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,22,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,23,0,2,0,,1
SI_297,2016-04-25,14:41:06,,,1,113005,2,9,24,1,2,1,,1
